"","id","batch","materialnumber","material","measurementdate","measurementtime","measuregroup","measure","measure_value","device","comment","origin","loggedOn"
"11768",11768,"1000096254",149149,"MOCA_3_21_OO_HOM",2022-08-29,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",70.88,NA,NA,"sap_qm",NA
"11769",11769,"1000095071",149149,"MOCA_3_21_OO_HOM",2022-08-03,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",70.6,NA,NA,"sap_qm",NA
"11770",11770,"1000095079",149149,"MOCA_3_21_OO_HOM",2022-08-09,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",69.57,NA,NA,"sap_qm",NA
"11771",11771,"1000095396",149149,"MOCA_3_21_OO_HOM",2022-08-16,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",70.13,NA,NA,"sap_qm",NA
"11772",11772,"1000106069",149149,"MOCA_3_21_OO_HOM",2023-03-11,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",70.85,NA,NA,"sap_qm",NA
"11773",11773,"1000106933",149149,"MOCA_3_21_OO_HOM",2023-03-14,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",69.68,NA,NA,"sap_qm",NA
"11774",11774,"1000107112",149149,"MOCA_3_21_OO_HOM",2023-03-20,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",71.91,NA,NA,"sap_qm",NA
"11775",11775,"1000106624",149149,"MOCA_3_21_OO_HOM",2023-03-18,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",70.46,NA,NA,"sap_qm",NA
"11776",11776,"1000107090",149149,"MOCA_3_21_OO_HOM",2023-03-16,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",70.59,NA,NA,"sap_qm",NA
"11777",11777,"1000107111",149149,"MOCA_3_21_OO_HOM",2023-03-22,"00:00:00","Rakelapplikation Vollton","L*25°@HUV025°",71.01,NA,NA,"sap_qm",NA
"11778",11778,"1000085086",149149,"MOCA_3_21_OO_HOM",2022-03-23,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.2,NA,NA,"sap_qm",NA
"11779",11779,"1000086522",149149,"MOCA_3_21_OO_HOM",2022-04-13,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.2,NA,NA,"sap_qm",NA
"11780",11780,"1000086207",149149,"MOCA_3_21_OO_HOM",2022-04-11,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",30,NA,NA,"sap_qm",NA
"11781",11781,"1000085645",149149,"MOCA_3_21_OO_HOM",2022-04-07,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",30.2,NA,NA,"sap_qm",NA
"11782",11782,"1000085252",149149,"MOCA_3_21_OO_HOM",2022-03-28,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",27.6,NA,NA,"sap_qm",NA
"11783",11783,"1000088604",149149,"MOCA_3_21_OO_HOM",2022-05-04,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",28.61,NA,NA,"sap_qm",NA
"11784",11784,"1000087554",149149,"MOCA_3_21_OO_HOM",2022-04-27,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",30.54,NA,NA,"sap_qm",NA
"11785",11785,"1000086826",149149,"MOCA_3_21_OO_HOM",2022-04-23,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",30.06,NA,NA,"sap_qm",NA
"11786",11786,"1000095396",149149,"MOCA_3_21_OO_HOM",2022-08-16,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.1,NA,NA,"sap_qm",NA
"11787",11787,"1000095079",149149,"MOCA_3_21_OO_HOM",2022-08-09,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",28.88,NA,NA,"sap_qm",NA
"11788",11788,"1000095071",149149,"MOCA_3_21_OO_HOM",2022-08-03,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.78,NA,NA,"sap_qm",NA
"11789",11789,"1000096254",149149,"MOCA_3_21_OO_HOM",2022-08-29,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.31,NA,NA,"sap_qm",NA
"11790",11790,"1000098533",149149,"MOCA_3_21_OO_HOM",2022-10-20,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",28.71,NA,NA,"sap_qm",NA
"11791",11791,"1000103371",149149,"MOCA_3_21_OO_HOM",2023-01-31,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.47,NA,NA,"sap_qm",NA
"11792",11792,"1000102662",149149,"MOCA_3_21_OO_HOM",2023-01-25,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",32.2,NA,NA,"sap_qm",NA
"11793",11793,"1000102932",149149,"MOCA_3_21_OO_HOM",2023-01-26,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.53,NA,NA,"sap_qm",NA
"11794",11794,"1000100458",149149,"MOCA_3_21_OO_HOM",2022-12-15,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",27.46,NA,NA,"sap_qm",NA
"11795",11795,"1000107111",149149,"MOCA_3_21_OO_HOM",2023-03-22,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.12,NA,NA,"sap_qm",NA
"11796",11796,"1000107090",149149,"MOCA_3_21_OO_HOM",2023-03-16,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",28.76,NA,NA,"sap_qm",NA
"11797",11797,"1000106624",149149,"MOCA_3_21_OO_HOM",2023-03-18,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",28.55,NA,NA,"sap_qm",NA
"11798",11798,"1000107112",149149,"MOCA_3_21_OO_HOM",2023-03-20,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",29.64,NA,NA,"sap_qm",NA
"11799",11799,"1000106933",149149,"MOCA_3_21_OO_HOM",2023-03-14,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",27.63,NA,NA,"sap_qm",NA
"11800",11800,"1000106069",149149,"MOCA_3_21_OO_HOM",2023-03-11,"00:00:00","Rakelapplikation Vollton","L*45°@HUV045°",28.35,NA,NA,"sap_qm",NA
"11801",11801,"1000086826",149149,"MOCA_3_21_OO_HOM",2022-04-23,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.57,NA,NA,"sap_qm",NA
"11802",11802,"1000086522",149149,"MOCA_3_21_OO_HOM",2022-04-13,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.4,NA,NA,"sap_qm",NA
"11803",11803,"1000087554",149149,"MOCA_3_21_OO_HOM",2022-04-27,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.92,NA,NA,"sap_qm",NA
"11804",11804,"1000088604",149149,"MOCA_3_21_OO_HOM",2022-05-04,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",15.12,NA,NA,"sap_qm",NA
"11805",11805,"1000085252",149149,"MOCA_3_21_OO_HOM",2022-03-28,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",14,NA,NA,"sap_qm",NA
"11806",11806,"1000085645",149149,"MOCA_3_21_OO_HOM",2022-04-07,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.1,NA,NA,"sap_qm",NA
"11807",11807,"1000086207",149149,"MOCA_3_21_OO_HOM",2022-04-11,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.1,NA,NA,"sap_qm",NA
"11808",11808,"1000085086",149149,"MOCA_3_21_OO_HOM",2022-03-23,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",15.6,NA,NA,"sap_qm",NA
"11809",11809,"1000100458",149149,"MOCA_3_21_OO_HOM",2022-12-15,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",12.95,NA,NA,"sap_qm",NA
"11810",11810,"1000102932",149149,"MOCA_3_21_OO_HOM",2023-01-26,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.45,NA,NA,"sap_qm",NA
"11811",11811,"1000102662",149149,"MOCA_3_21_OO_HOM",2023-01-25,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",21.43,NA,NA,"sap_qm",NA
"11812",11812,"1000103371",149149,"MOCA_3_21_OO_HOM",2023-01-31,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",15.09,NA,NA,"sap_qm",NA
"11813",11813,"1000098533",149149,"MOCA_3_21_OO_HOM",2022-10-20,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",14.71,NA,NA,"sap_qm",NA
"11814",11814,"1000096254",149149,"MOCA_3_21_OO_HOM",2022-08-29,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",15.58,NA,NA,"sap_qm",NA
"11815",11815,"1000095071",149149,"MOCA_3_21_OO_HOM",2022-08-03,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.01,NA,NA,"sap_qm",NA
"11816",11816,"1000095079",149149,"MOCA_3_21_OO_HOM",2022-08-09,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",15.96,NA,NA,"sap_qm",NA
"11817",11817,"1000095396",149149,"MOCA_3_21_OO_HOM",2022-08-16,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",16.08,NA,NA,"sap_qm",NA
"11818",11818,"1000106069",149149,"MOCA_3_21_OO_HOM",2023-03-11,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",15.28,NA,NA,"sap_qm",NA
"11819",11819,"1000106933",149149,"MOCA_3_21_OO_HOM",2023-03-14,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",12.66,NA,NA,"sap_qm",NA
"11820",11820,"1000107112",149149,"MOCA_3_21_OO_HOM",2023-03-20,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",15.81,NA,NA,"sap_qm",NA
"11821",11821,"1000106624",149149,"MOCA_3_21_OO_HOM",2023-03-18,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",14.37,NA,NA,"sap_qm",NA
"11822",11822,"1000107090",149149,"MOCA_3_21_OO_HOM",2023-03-16,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",14.58,NA,NA,"sap_qm",NA
"11823",11823,"1000107111",149149,"MOCA_3_21_OO_HOM",2023-03-22,"00:00:00","Rakelapplikation Vollton","L*75°@HUV075°",14.91,NA,NA,"sap_qm",NA
"11824",11824,"1000102369",140489,"MOCA_6_21_YS_HOM",2023-01-15,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",10.7,NA,NA,"sap_qm",NA
"11825",11825,"1000100897",138122,"MOCA_6_21_YY_HOM",2022-12-08,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",3.7,NA,NA,"sap_qm",NA
"11826",11826,"1000100458",149149,"MOCA_3_21_OO_HOM",2022-12-15,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.9,NA,NA,"sap_qm",NA
"11827",11827,"1000103371",149149,"MOCA_3_21_OO_HOM",2023-01-31,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.8,NA,NA,"sap_qm",NA
"11828",11828,"1000102662",149149,"MOCA_3_21_OO_HOM",2023-01-25,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-51,NA,NA,"sap_qm",NA
"11829",11829,"F12/HOM136",140489,"MOCA_6_21_YS_HOM",2020-02-24,"00:00:00","435","Magnetisierbarkeit",9.3,NA,NA,"sap_qm",NA
"11830",11830,"F12/HOM135",140489,"MOCA_6_21_YS_HOM",2020-03-02,"00:00:00","435","Magnetisierbarkeit",1,NA,NA,"sap_qm",NA
"11831",11831,"1000102932",149149,"MOCA_3_21_OO_HOM",2023-01-26,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.4,NA,NA,"sap_qm",NA
"11832",11832,"1000098533",149149,"MOCA_3_21_OO_HOM",2022-10-20,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-19.2,NA,NA,"sap_qm",NA
"11833",11833,"1000096254",149149,"MOCA_3_21_OO_HOM",2022-08-29,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.4,NA,NA,"sap_qm",NA
"11834",11834,"1000095071",149149,"MOCA_3_21_OO_HOM",2022-08-03,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-9.33,NA,NA,"sap_qm",NA
"11835",11835,"1000095079",149149,"MOCA_3_21_OO_HOM",2022-08-09,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.6,NA,NA,"sap_qm",NA
"11836",11836,"F12/HOM90",138122,"MOCA_6_21_YY_HOM",2019-04-04,"00:00:00","435","Magnetisierbarkeit",0.08,NA,NA,"sap_qm",NA
"11837",11837,"1000095396",149149,"MOCA_3_21_OO_HOM",2022-08-16,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.7,NA,NA,"sap_qm",NA
"11838",11838,"1000092668",138122,"MOCA_6_21_YY_HOM",2022-07-21,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",2.87,NA,NA,"sap_qm",NA
"11839",11839,"1000091969",138122,"MOCA_6_21_YY_HOM",2022-06-29,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",8.9,NA,NA,"sap_qm",NA
"11840",11840,"1000093992",138122,"MOCA_6_21_YY_HOM",2022-07-28,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",12.1,NA,NA,"sap_qm",NA
"11841",11841,"1000093987",138122,"MOCA_6_21_YY_HOM",2022-07-28,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",4.18,NA,NA,"sap_qm",NA
"11842",11842,"F12/HOM159",140489,"MOCA_6_21_YS_HOM",2021-01-25,"00:00:00","435","Magnetisierbarkeit",10.8,NA,NA,"sap_qm",NA
"11843",11843,"F12/HOM137",140489,"MOCA_6_21_YS_HOM",2020-04-24,"00:00:00","435","Magnetisierbarkeit",9.2,NA,NA,"sap_qm",NA
"11844",11844,"1000069095",140489,"MOCA_6_21_YS_HOM",2021-09-15,"00:00:00","435","Magnetisierbarkeit",10.4,NA,NA,"sap_qm",NA
"11845",11845,"1000069821",140489,"MOCA_6_21_YS_HOM",2021-10-01,"00:00:00","435","Magnetisierbarkeit",10.2,NA,NA,"sap_qm",NA
"11846",11846,"1000070666",140489,"MOCA_6_21_YS_HOM",2021-10-12,"00:00:00","435","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11847",11847,"1000072990",140489,"MOCA_6_21_YS_HOM",2021-10-23,"00:00:00","435","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11848",11848,"1000071620",140489,"MOCA_6_21_YS_HOM",2021-10-20,"00:00:00","435","Magnetisierbarkeit",9.5,NA,NA,"sap_qm",NA
"11849",11849,"1000071617",140489,"MOCA_6_21_YS_HOM",2021-10-18,"00:00:00","435","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11850",11850,"1000075514",149149,"MOCA_3_21_OO_HOM",2021-11-24,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.9,NA,NA,"sap_qm",NA
"11851",11851,"1000087554",149149,"MOCA_3_21_OO_HOM",2022-04-27,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-13.97,NA,NA,"sap_qm",NA
"11852",11852,"1000086522",149149,"MOCA_3_21_OO_HOM",2022-04-13,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.3,NA,NA,"sap_qm",NA
"11853",11853,"1000086826",149149,"MOCA_3_21_OO_HOM",2022-04-23,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.2,NA,NA,"sap_qm",NA
"11854",11854,"1000088604",149149,"MOCA_3_21_OO_HOM",2022-05-04,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-27.61,NA,NA,"sap_qm",NA
"11855",11855,"1000085252",149149,"MOCA_3_21_OO_HOM",2022-03-28,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.2,NA,NA,"sap_qm",NA
"11856",11856,"1000085645",149149,"MOCA_3_21_OO_HOM",2022-04-07,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-3.02,NA,NA,"sap_qm",NA
"11857",11857,"1000086207",149149,"MOCA_3_21_OO_HOM",2022-04-11,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-1.8,NA,NA,"sap_qm",NA
"11858",11858,"1000085086",149149,"MOCA_3_21_OO_HOM",2022-03-23,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-1.74,NA,NA,"sap_qm",NA
"11859",11859,"1000107112",149149,"MOCA_3_21_OO_HOM",2023-03-20,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-1.88,NA,NA,"sap_qm",NA
"11860",11860,"F12/HOM90",138122,"MOCA_6_21_YY_HOM",2019-04-04,"00:00:00","437","Magnetisierbarkeit",0.08,NA,NA,"sap_qm",NA
"11861",11861,"F12/HOM135",140489,"MOCA_6_21_YS_HOM",2020-03-02,"00:00:00","437","Magnetisierbarkeit",9.1,NA,NA,"sap_qm",NA
"11862",11862,"F12/HOM136",140489,"MOCA_6_21_YS_HOM",2020-02-24,"00:00:00","437","Magnetisierbarkeit",9.3,NA,NA,"sap_qm",NA
"11863",11863,"F12/HOM137",140489,"MOCA_6_21_YS_HOM",2020-04-24,"00:00:00","437","Magnetisierbarkeit",1,NA,NA,"sap_qm",NA
"11864",11864,"F12/HOM159",140489,"MOCA_6_21_YS_HOM",2021-01-25,"00:00:00","437","Magnetisierbarkeit",10.8,NA,NA,"sap_qm",NA
"11865",11865,"1000106624",149149,"MOCA_3_21_OO_HOM",2023-03-18,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",-13.17,NA,NA,"sap_qm",NA
"11866",11866,"1000072990",140489,"MOCA_6_21_YS_HOM",2021-10-23,"00:00:00","437","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11867",11867,"1000071620",140489,"MOCA_6_21_YS_HOM",2021-10-20,"00:00:00","437","Magnetisierbarkeit",9.5,NA,NA,"sap_qm",NA
"11868",11868,"1000107090",149149,"MOCA_3_21_OO_HOM",2023-03-16,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.6,NA,NA,"sap_qm",NA
"11869",11869,"1000070666",140489,"MOCA_6_21_YS_HOM",2021-10-12,"00:00:00","437","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11870",11870,"1000071617",140489,"MOCA_6_21_YS_HOM",2021-10-18,"00:00:00","437","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11871",11871,"1000069821",140489,"MOCA_6_21_YS_HOM",2021-10-01,"00:00:00","437","Magnetisierbarkeit",10.2,NA,NA,"sap_qm",NA
"11872",11872,"1000069095",140489,"MOCA_6_21_YS_HOM",2021-09-15,"00:00:00","437","Magnetisierbarkeit",10.4,NA,NA,"sap_qm",NA
"11873",11873,"1000106933",149149,"MOCA_3_21_OO_HOM",2023-03-14,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.6,NA,NA,"sap_qm",NA
"11874",11874,"1000107111",149149,"MOCA_3_21_OO_HOM",2023-03-22,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",3.27,NA,NA,"sap_qm",NA
"11875",11875,"F12/HOM90",138122,"MOCA_6_21_YY_HOM",2019-04-04,"00:00:00","436","Magnetisierbarkeit",0.08,NA,NA,"sap_qm",NA
"11876",11876,"F12/HOM135",140489,"MOCA_6_21_YS_HOM",2020-03-02,"00:00:00","436","Magnetisierbarkeit",9.1,NA,NA,"sap_qm",NA
"11877",11877,"F12/HOM136",140489,"MOCA_6_21_YS_HOM",2020-02-24,"00:00:00","436","Magnetisierbarkeit",9.3,NA,NA,"sap_qm",NA
"11878",11878,"F12/HOM137",140489,"MOCA_6_21_YS_HOM",2020-04-24,"00:00:00","436","Magnetisierbarkeit",9.2,NA,NA,"sap_qm",NA
"11879",11879,"F12/HOM159",140489,"MOCA_6_21_YS_HOM",2021-01-25,"00:00:00","436","Magnetisierbarkeit",10.8,NA,NA,"sap_qm",NA
"11880",11880,"1000072990",140489,"MOCA_6_21_YS_HOM",2021-10-23,"00:00:00","436","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11881",11881,"1000071617",140489,"MOCA_6_21_YS_HOM",2021-10-18,"00:00:00","436","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11882",11882,"1000071620",140489,"MOCA_6_21_YS_HOM",2021-10-20,"00:00:00","436","Magnetisierbarkeit",9.5,NA,NA,"sap_qm",NA
"11883",11883,"1000069821",140489,"MOCA_6_21_YS_HOM",2021-10-01,"00:00:00","436","Magnetisierbarkeit",10.2,NA,NA,"sap_qm",NA
"11884",11884,"1000070666",140489,"MOCA_6_21_YS_HOM",2021-10-12,"00:00:00","436","Magnetisierbarkeit",10.5,NA,NA,"sap_qm",NA
"11885",11885,"1000069095",140489,"MOCA_6_21_YS_HOM",2021-09-15,"00:00:00","436","Magnetisierbarkeit",10.4,NA,NA,"sap_qm",NA
"11886",11886,"1000105125",140489,"MOCA_6_21_YS_HOM",2023-03-03,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.3,NA,NA,"sap_qm",NA
"11887",11887,"1000105158",140489,"MOCA_6_21_YS_HOM",2023-03-04,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.7,NA,NA,"sap_qm",NA
"11888",11888,"1000106069",149149,"MOCA_3_21_OO_HOM",2023-03-11,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",9.9,NA,NA,"sap_qm",NA
"11889",11889,"1000105134",140489,"MOCA_6_21_YS_HOM",2023-02-23,"00:00:00","Rakelapplikation Vollton","Magnetisierbarkeit",10.2,NA,NA,"sap_qm",NA
"11890",11890,"6000014609",135709,"Decomet VP/13240 HALB",2023-03-06,"00:00:00","REM-Messung","Mittlere Teilchendicke",22.4,NA,NA,"sap_qm",NA
"11891",11891,"6000014623",135709,"Decomet VP/13240 HALB",2023-03-07,"00:00:00","REM-Messung","Mittlere Teilchendicke",25.4,NA,NA,"sap_qm",NA
"11892",11892,"6000014592",135709,"Decomet VP/13240 HALB",2023-03-02,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.5,NA,NA,"sap_qm",NA
"11893",11893,"6000013893",156898,"Decomet VP/14087 HALB",2022-11-16,"00:00:00","REM-Messung","Mittlere Teilchendicke",22.2,NA,NA,"sap_qm",NA
"11894",11894,"6000014100",157687,"Decomet VP/14087 HALB GEM",2022-12-14,"00:00:00","REM-Messung","Mittlere Teilchendicke",22.4,NA,NA,"sap_qm",NA
"11895",11895,"6000014291",135709,"Decomet VP/13240 HALB",2023-01-27,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.1,NA,NA,"sap_qm",NA
"11896",11896,"6000014266",157687,"Decomet VP/14087 HALB GEM",2023-01-25,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.7,NA,NA,"sap_qm",NA
"11897",11897,"6000014299",135709,"Decomet VP/13240 HALB",2023-01-30,"00:00:00","REM-Messung","Mittlere Teilchendicke",22.6,NA,NA,"sap_qm",NA
"11898",11898,"6000014373",135709,"Decomet VP/13240 HALB",2023-02-07,"00:00:00","REM-Messung","Mittlere Teilchendicke",22.2,NA,NA,"sap_qm",NA
"11899",11899,"6000014510",135709,"Decomet VP/13240 HALB",2023-02-23,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.2,NA,NA,"sap_qm",NA
"11900",11900,"6000014533",135709,"Decomet VP/13240 HALB",2023-02-24,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.9,NA,NA,"sap_qm",NA
"11901",11901,"6000014446",135709,"Decomet VP/13240 HALB",2023-02-14,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.5,NA,NA,"sap_qm",NA
"11902",11902,"6000014274",135709,"Decomet VP/13240 HALB",2023-01-26,"00:00:00","REM-Messung","Mittlere Teilchendicke",22.4,NA,NA,"sap_qm",NA
"11903",11903,"6000009289",157687,"Decomet VP/14087 HALB GEM",2022-09-23,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.4,NA,NA,"sap_qm",NA
"11904",11904,"6000010915",135709,"Decomet VP/13240 HALB",2021-11-09,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.1,NA,NA,"sap_qm",NA
"11905",11905,"6000010799",135709,"Decomet VP/13240 HALB",2021-10-27,"00:00:00","REM-Messung","Mittlere Teilchendicke",25,NA,NA,"sap_qm",NA
"11906",11906,"6000010846",135709,"Decomet VP/13240 HALB",2021-11-03,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.5,NA,NA,"sap_qm",NA
"11907",11907,"6000010656",135709,"Decomet VP/13240 HALB",2021-10-08,"00:00:00","REM-Messung","Mittlere Teilchendicke",25.8,NA,NA,"sap_qm",NA
"11908",11908,"6000010658",135709,"Decomet VP/13240 HALB",2021-10-08,"00:00:00","REM-Messung","Mittlere Teilchendicke",24,NA,NA,"sap_qm",NA
"11909",11909,"6000010680",135709,"Decomet VP/13240 HALB",2021-10-12,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.7,NA,NA,"sap_qm",NA
"11910",11910,"6000010712",135709,"Decomet VP/13240 HALB",2021-10-15,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.8,NA,NA,"sap_qm",NA
"11911",11911,"6000010782",135709,"Decomet VP/13240 HALB",2021-10-24,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.7,NA,NA,"sap_qm",NA
"11912",11912,"6000010783",135709,"Decomet VP/13240 HALB",2021-10-24,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.1,NA,NA,"sap_qm",NA
"11913",11913,"6000011231",135709,"Decomet VP/13240 HALB",2022-01-03,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.1,NA,NA,"sap_qm",NA
"11914",11914,"6000011233",135709,"Decomet VP/13240 HALB",2022-01-03,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.4,NA,NA,"sap_qm",NA
"11915",11915,"6000011138",135709,"Decomet VP/13240 HALB",2021-12-03,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.4,NA,NA,"sap_qm",NA
"11916",11916,"6000011139",135709,"Decomet VP/13240 HALB",2021-12-03,"00:00:00","REM-Messung","Mittlere Teilchendicke",25.1,NA,NA,"sap_qm",NA
"11917",11917,"6000011158",135709,"Decomet VP/13240 HALB",2021-12-06,"00:00:00","REM-Messung","Mittlere Teilchendicke",25.2,NA,NA,"sap_qm",NA
"11918",11918,"6000011166",135709,"Decomet VP/13240 HALB",2021-12-06,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.5,NA,NA,"sap_qm",NA
"11919",11919,"6000010958",135709,"Decomet VP/13240 HALB",2021-11-12,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.9,NA,NA,"sap_qm",NA
"11920",11920,"6000010655",135709,"Decomet VP/13240 HALB",2021-10-08,"00:00:00","REM-Messung","Mittlere Teilchendicke",25.5,NA,NA,"sap_qm",NA
"11921",11921,"6000010653",135709,"Decomet VP/13240 HALB",2021-10-08,"00:00:00","REM-Messung","Mittlere Teilchendicke",23.9,NA,NA,"sap_qm",NA
"11922",11922,"6000011750",135709,"Decomet VP/13240 HALB",2022-02-21,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.7,NA,NA,"sap_qm",NA
"11923",11923,"6000011705",135709,"Decomet VP/13240 HALB",2022-02-16,"00:00:00","REM-Messung","Mittlere Teilchendicke",25.2,NA,NA,"sap_qm",NA
"11924",11924,"6000011665",135709,"Decomet VP/13240 HALB",2022-02-11,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.7,NA,NA,"sap_qm",NA
"11925",11925,"6000011667",135709,"Decomet VP/13240 HALB",2022-02-11,"00:00:00","REM-Messung","Mittlere Teilchendicke",24.5,NA,NA,"sap_qm",NA
