"","id","batch","vmp_batch","predecessor","material_SAP","measure","measuredvalue","process","application","logged"
"6511",27524,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"Si15°",7.99,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6512",27525,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"Sa15°",19.64,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6513",27526,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"CuV15°",138.66,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6514",27527,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"dE*15°",0.18,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6515",27528,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"dE*45°",0.16,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6516",27529,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"dE*110°",0.5,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6517",27530,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"Alman",28.89,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6518",27531,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"Glanz",50.54,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6519",27532,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"Gdiff",4.84,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6520",27533,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"korr. SUV15@62°",0.02,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6521",27534,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"korr. H45",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6522",27535,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"korr. H75 @",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6523",27536,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"d50",22.84,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6524",27538,"Fe 342 10% KM 370 2","6000011086","SLY 1377",138122,"m(FeCl3)",569.3,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6525",27539,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"L*-15°",161.2,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6526",27540,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"L*15°",141.16,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6527",27541,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"L*45°",33.41,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6528",27542,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"L*110°",14.14,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6529",27543,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"c45°",33.43,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6530",27544,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"c75°",22.88,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6531",27545,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"h45°",77.6,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6532",27546,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"Suv15°",1.06,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6533",27547,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"huv15°",56.96,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6534",27548,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"huv-15°",58.3,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6535",27549,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"Si15°",7.82,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6536",27550,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"Sa15°",20.01,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6537",27551,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"CuV15°",149.83,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6538",27552,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"dE*15°",0.35,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6539",27553,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"dE*45°",0.22,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6540",27554,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"dE*110°",0.61,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6541",27555,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"Alman",28.48,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6542",27556,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"Glanz",46.7,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6543",27557,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"Gdiff",4.75,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6544",27558,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"korr. SUV15@62°",0.03,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6545",27559,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"korr. H45",10.93,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6546",27560,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"korr. H75 @",22.84,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6547",27561,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"d90",39.47,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6548",27562,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"span",1.25,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6549",27563,"Fe 342 10% KM 370 3","6000011086","SLY 1377",138122,"m(FeCl3)",604.4,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6550",27564,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"L*-15°",163.9,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6551",27565,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"L*15°",143.73,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6552",27566,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"L*45°",34.86,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6553",27567,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"L*110°",14.14,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6554",27568,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"c45°",27.63,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6555",27569,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"c75°",18.59,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6556",27570,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"h45°",83.56,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6557",27571,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"Suv15°",0.79,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6558",27572,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"huv15°",63.32,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6559",27573,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"huv-15°",62.78,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6560",27574,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"Si15°",8.28,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6561",27575,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"Sa15°",19.98,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6562",27576,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"CuV15°",113.26,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6563",27577,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"dE*15°",0.22,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6564",27578,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"dE*45°",1.07,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6565",27579,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"dE*110°",3.12,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6566",27580,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"Alman",28.08,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6567",27581,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"Glanz",54.01,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6568",27582,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"Gdiff",5.12,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6569",27583,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"korr. SUV15@62°",-0.06,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6570",27584,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"korr. H45",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6571",27585,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"korr. H75 @",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6572",27586,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"d10",10.49,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6573",27588,"Fe 341 KM 370 1","6000011043","SLY 1727",138122,"m(FeCl3)",563,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6574",27589,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"L*-15°",161.26,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6575",27590,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"L*15°",140.38,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6576",27591,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"L*45°",34.24,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6577",27592,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"L*110°",13.99,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6578",27593,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"c45°",31.32,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6579",27594,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"c75°",20.88,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6580",27595,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"h45°",81.76,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6581",27596,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"Suv15°",0.91,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6582",27597,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"huv15°",61.31,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6583",27598,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"huv-15°",61.38,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6584",27599,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"Si15°",7.97,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6585",27600,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"Sa15°",20.78,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6586",27601,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"CuV15°",128.1,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6587",27602,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"dE*15°",0.19,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6588",27603,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"dE*45°",1.46,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6589",27604,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"dE*110°",3.62,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6590",27605,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"Alman",27.73,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6591",27606,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"Glanz",52.23,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6592",27607,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"Gdiff",5.1,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6593",27608,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"korr. SUV15@62°",-0.01,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6594",27609,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"korr. H45",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6595",27610,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"korr. H75 @",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6596",27611,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"d50",22.11,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6597",27613,"Fe 341 KM 370 2","6000011043","SLY 1727",138122,"m(FeCl3)",599.3,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6598",27614,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"L*-15°",156.92,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6599",27615,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"L*15°",136.71,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6600",27616,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"L*45°",33.69,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6601",27617,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"L*110°",13.79,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6602",27618,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"c45°",34.35,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6603",27619,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"c75°",22.64,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6604",27620,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"h45°",79.39,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6605",27621,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"Suv15°",1.03,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6606",27622,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"huv15°",58.34,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6607",27623,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"huv-15°",59.07,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6608",27624,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"Si15°",7.82,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6609",27625,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"Sa15°",20.94,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6610",27626,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"CuV15°",140.4,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6611",27627,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"dE*15°",0.8,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6612",27628,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"dE*45°",2.12,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6613",27629,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"dE*110°",4.49,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6614",27630,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"Alman",27.26,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6615",27631,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"Glanz",49.74,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6616",27632,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"Gdiff",5.13,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6617",27633,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"korr. SUV15@62°",0.03,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6618",27634,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"korr. H45",10.49,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6619",27635,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"korr. H75 @",22.11,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6620",27636,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"d90",39.59,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6621",27637,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"span",1.32,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6622",27638,"Fe 341 KM 370 3","6000011043","SLY 1727",138122,"m(FeCl3)",634.4,"Standard","Koloristik 7%",2022-06-27 15:43:00
"6623",27639,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"L*-15°",167.86,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6624",27640,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"L*15°",148.52,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6625",27641,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"L*45°",36.47,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6626",27642,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"L*110°",16,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6627",27643,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"c45°",28.2,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6628",27644,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"c75°",19.42,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6629",27645,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"h45°",83.07,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6630",27646,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"Suv15°",0.79,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6631",27647,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"huv15°",63.18,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6632",27648,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"huv-15°",62.74,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6633",27649,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"Si15°",6.91,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6634",27650,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"Sa15°",16.14,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6635",27651,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"CuV15°",116.93,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6636",27652,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"dE*15°",0.49,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6637",27653,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"dE*45°",0.27,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6638",27654,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"dE*110°",0.17,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6639",27655,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"Alman",27.69,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6640",27656,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"Glanz",47.43,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6641",27657,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"Gdiff",4.47,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6642",27658,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"korr. SUV15@62°",-0.07,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6643",27659,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"korr. H45",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6644",27660,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"korr. H75 @",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6645",27661,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"d10",10.49,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6646",27663,"Fe 341 10% KM 370 1","6000011043","SLY 1727",138122,"m(FeCl3)",563,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6647",27664,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"L*-15°",165.58,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6648",27665,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"L*15°",145.44,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6649",27666,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"L*45°",35.76,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6650",27667,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"L*110°",15.8,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6651",27668,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"c45°",31.82,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6652",27669,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"c75°",21.98,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6653",27670,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"h45°",81.4,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6654",27671,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"Suv15°",0.91,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6655",27672,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"huv15°",61.28,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6656",27673,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"huv-15°",61.43,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6657",27674,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"Si15°",7.18,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6658",27675,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"Sa15°",17.24,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6659",27676,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"CuV15°",131.97,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6660",27677,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"dE*15°",0.17,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6661",27678,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"dE*45°",0.07,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6662",27679,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"dE*110°",0.25,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6663",27680,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"Alman",27.48,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6664",27681,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"Glanz",45.56,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6665",27682,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"Gdiff",4.48,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6666",27683,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"korr. SUV15@62°",-0.01,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6667",27684,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"korr. H45",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6668",27685,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"korr. H75 @",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6669",27686,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"d50",22.11,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6670",27688,"Fe 341 10% KM 370 2","6000011043","SLY 1727",138122,"m(FeCl3)",599.3,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6671",27689,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"L*-15°",161.73,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6672",27690,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"L*15°",141.54,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6673",27691,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"L*45°",35.34,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6674",27692,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"L*110°",15.83,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6675",27693,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"c45°",34.66,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6676",27694,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"c75°",24.17,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6677",27695,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"h45°",78.99,"Standard","Koloristik 10%",2022-06-27 15:43:00
"6678",27696,"Fe 341 10% KM 370 3","6000011043","SLY 1727",138122,"Suv15°",1.02,"Standard","Koloristik 10%",2022-06-27 15:43:00
